ID,Week,Environment,Generation,N0,Census,Person,Setup.Order,Addition,Last.addition,Proportion.new
796,71,0.857,8,14,13,MJK,5,0,0,0
797,71,1.135,8,32,20,MJK,5,0,0,0
798,71,NA,8,0,,MJK,5,0,0,#DIV/0!
799,71,NA,8,0,,MJK,5,0,0,#DIV/0!
800,71,1.32,8,25,38,MJK,5,0,0,0
801,71,0.765,8,60,67,MJK,13,0,0,0
802,71,NA,8,0,,MJK,13,0,0,#DIV/0!
803,71,1.228,8,29,34,MJK,13,0,0,0
804,71,1.32,8,26,8,MJK,13,0,0,0
805,71,1.32,8,35,49,MJK,13,0,0,0
806,71,0.58,8,26,32,MJK,13,0,0,0
807,71,NA,8,0,,MJK,13,0,0,#DIV/0!
808,71,0.765,8,31,21,MJK,13,0,0,0
809,71,1.135,8,3,1,MJK,13,0,0,0
810,71,0.765,8,51,28,MJK,13,0,0,0
811,71,0.95,8,66,56,MJK,14,0,0,0
812,71,0.95,8,40,68,MJK,14,0,0,0
813,71,0.95,8,7,7,MJK,14,0,0,0
814,71,NA,8,0,,MJK,14,0,0,#DIV/0!
815,71,NA,8,0,,MJK,14,0,0,#DIV/0!
816,71,0.95,8,0,,MJK,14,0,0,#DIV/0!
817,71,NA,8,0,,MJK,14,0,0,#DIV/0!
818,71,NA,8,0,,MJK,14,0,0,#DIV/0!
819,71,NA,8,0,,MJK,14,0,0,#DIV/0!
820,71,NA,8,0,,MJK,14,0,0,#DIV/0!
821,71,0.95,8,45,32,MJK,19,0,0,0
822,71,NA,8,0,,MJK,19,0,0,#DIV/0!
823,71,NA,8,0,,MJK,19,0,0,#DIV/0!
824,71,0.95,8,75,58,MJK,19,0,0,0
825,71,0.95,8,3,15,MJK,19,0,0,0
826,71,0.95,8,25,31,MJK,19,0,0,0
827,71,NA,8,0,,MJK,19,0,0,#DIV/0!
828,71,0.95,8,76,68,MJK,19,0,0,0
829,71,0.95,8,15,23,MJK,19,0,0,0
830,71,NA,8,0,,MJK,19,0,0,#DIV/0!
831,71,NA,8,0,,MJK,16,0,0,#DIV/0!
832,71,NA,8,0,,MJK,16,0,0,#DIV/0!
833,71,NA,8,0,,MJK,16,0,0,#DIV/0!
834,71,0.95,8,40,27,MJK,16,0,0,0
835,71,0.95,8,46,35,MJK,16,0,0,0
836,71,0.95,8,94,28,MJK,16,0,0,0
837,71,0.95,8,59,20,MJK,16,0,0,0
838,71,0.95,8,0,,MJK,16,0,0,#DIV/0!
839,71,0.95,8,67,25,MJK,16,0,0,0
840,71,0.95,8,81,50,MJK,16,0,0,0
841,71,NA,8,0,,MJK,17,0,0,#DIV/0!
842,71,1.135,8,32,15,MJK,17,0,0,0
843,71,0.58,8,0,,MJK,17,0,0,#DIV/0!
844,71,0.58,8,42,34,MJK,17,0,0,0
845,71,1.135,8,24,25,MJK,17,0,0,0
846,71,0.58,8,30,26,MJK,17,0,0,0
847,71,0.58,8,27,39,MJK,17,0,0,0
848,71,1.32,8,39,32,MJK,17,0,0,0
849,71,0.58,8,35,32,MJK,17,0,0,0
850,71,NA,8,0,,MJK,17,0,0,#DIV/0!
851,71,1.135,8,83,73,MJK,10,0,0,0
852,71,1.135,8,69,60,MJK,10,0,0,0
853,71,0.672,8,51,71,MJK,10,0,0,0
854,71,0.672,8,74,29,MJK,10,0,0,0
855,71,1.32,8,75,55,MJK,10,0,0,0
856,71,0.95,8,74,59,MJK,10,0,0,0
857,71,1.042,8,71,65,MJK,10,0,0,0
858,71,0.672,8,59,50,MJK,10,0,0,0
859,71,0.58,8,42,23,MJK,10,0,0,0
860,71,1.135,8,42,23,MJK,10,0,0,0
861,71,0.765,8,43,59,MJK,15,0,0,0
862,71,1.135,8,47,67,MJK,15,0,0,0
863,71,NA,8,0,,MJK,15,0,0,#DIV/0!
864,71,1.32,8,68,35,MJK,15,0,0,0
865,71,1.228,8,36,30,MJK,15,0,0,0
866,71,0.765,8,45,57,MJK,15,0,0,0
867,71,1.042,8,46,35,MJK,15,0,0,0
868,71,1.228,8,61,72,MJK,15,0,0,0
869,71,1.042,8,49,41,MJK,15,0,0,0
870,71,1.228,8,69,39,MJK,15,0,0,0
871,71,0.95,8,15,14,MJK,11,0,0,0
872,71,0.95,8,60,54,MJK,11,0,0,0
873,71,0.95,8,68,32,MJK,11,0,0,0
874,71,0.95,8,77,36,MJK,11,0,0,0
875,71,0.95,8,85,56,MJK,11,0,0,0
876,71,0.95,8,54,35,MJK,11,0,0,0
877,71,0.95,8,42,35,MJK,11,0,0,0
878,71,0.95,8,77,37,MJK,11,0,0,0
879,71,0.95,8,33,47,MJK,11,0,0,0
880,71,0.95,8,6,9,MJK,11,0,0,0
881,71,NA,8,0,,MJK,18,0,0,#DIV/0!
882,71,0.95,8,83,45,MJK,18,0,0,0
883,71,0.95,8,48,54,MJK,18,0,0,0
884,71,0.95,8,41,45,MJK,18,0,0,0
885,71,0.95,8,12,13,MJK,18,0,0,0
901,71,1.135,8,34,26,MJK,21,0,0,0
902,71,1.32,8,68,42,MJK,21,0,0,0
903,71,0.95,8,61,74,MJK,21,0,0,0
904,71,0.765,8,65,36,MJK,21,0,0,0
905,71,1.228,8,45,45,MJK,21,0,0,0
906,71,1.135,8,25,30,MJK,21,0,0,0
907,71,1.042,8,45,24,MJK,21,0,0,0
908,71,0.95,8,87,44,MJK,21,0,0,0
909,71,1.228,8,63,77,MJK,21,0,0,0
910,71,1.135,8,71,47,MJK,21,0,0,0
911,71,1.135,8,21,18,MJK,3,0,0,0
912,71,1.042,8,63,36,MJK,3,0,0,0
913,71,1.32,8,24,32,MJK,3,0,0,0
914,71,0.58,8,33,42,MJK,3,0,0,0
915,71,1.32,8,18,13,MJK,3,0,0,0
916,71,1.32,8,58,82,MJK,3,0,0,0
917,71,0.672,8,22,23,MJK,3,0,0,0
931,71,0.95,8,78,67,MJK,2,0,0,0
932,71,0.95,8,75,40,MJK,2,0,0,0
933,71,0.95,8,34,15,MJK,2,0,0,0
934,71,0.95,8,82,31,MJK,2,0,0,0
935,71,0.95,8,53,33,MJK,2,0,0,0
936,71,0.95,8,86,45,MJK,2,0,0,0
937,71,0.95,8,37,29,MJK,2,0,0,0
938,71,0.95,8,0,,MJK,2,0,0,#DIV/0!
939,71,0.95,8,63,37,MJK,2,0,0,0
940,71,0.95,8,60,51,MJK,2,0,0,0
941,71,0.95,8,6,6,MJK,1,0,0,0
942,71,0.95,8,67,50,MJK,1,0,0,0
943,71,0.95,8,45,30,MJK,1,0,0,0
944,71,0.95,8,42,32,MJK,1,0,0,0
945,71,0.95,8,65,68,MJK,1,0,0,0
1,75,1.042,9,29,37,MJK,9,0,0,0
2,75,1.135,9,3,9,MJK,9,0,0,0
3,75,NA,9,0,,MJK,9,0,0,#DIV/0!
4,75,1.135,9,31,47,MJK,9,0,0,0
5,75,0.857,9,22,26,MJK,9,0,0,0
6,75,0.95,9,27,31,MJK,9,0,0,0
7,75,1.135,9,52,29,MJK,9,0,0,0
8,75,0.672,9,11,19,MJK,9,0,0,0
9,75,1.32,9,16,17,MJK,9,0,0,0
10,75,1.32,9,42,20,MJK,9,0,0,0
11,75,1.042,9,26,25,MJK,18,0,0,0
12,75,1.32,9,35,30,MJK,18,0,0,0
13,75,NA,9,0,,MJK,18,0,0,#DIV/0!
14,75,NA,9,0,,MJK,18,0,0,#DIV/0!
15,75,NA,9,0,,MJK,18,0,0,#DIV/0!
16,75,0.58,9,60,24,MJK,18,0,0,0
17,75,1.135,9,17,25,MJK,18,0,0,0
18,75,0.95,9,12,9,MJK,18,0,0,0
19,75,0.95,9,16,12,MJK,18,0,0,0
20,75,1.135,9,11,11,MJK,18,0,0,0
21,75,1.32,9,32,46,MJK,6,0,0,0
22,75,0.95,9,38,45,MJK,6,0,0,0
23,75,0.95,9,50,29,MJK,6,0,0,0
24,75,0.58,9,43,35,MJK,6,0,0,0
25,75,1.228,9,24,16,MJK,6,0,0,0
26,75,0.857,9,32,24,MJK,6,0,0,0
27,75,0.765,9,39,20,MJK,6,0,0,0
28,75,NA,9,0,,MJK,6,0,0,#DIV/0!
29,75,0.95,9,4,3,MJK,6,0,0,0
30,75,1.135,9,9,0,MJK,6,0,0,0
31,75,0.95,9,11,12,MJK,14,0,0,0
32,75,0.95,9,26,21,MJK,14,0,0,0
33,75,0.95,9,35,17,MJK,14,0,0,0
34,75,0.95,9,14,21,MJK,14,0,0,0
35,75,NA,9,0,,MJK,14,0,0,#DIV/0!
36,75,0.95,9,21,30,MJK,14,0,0,0
37,75,NA,9,0,,MJK,14,0,0,#DIV/0!
38,75,NA,9,0,,MJK,14,0,0,#DIV/0!
39,75,0.95,9,37,49,MJK,14,0,0,0
40,75,0.95,9,3,1,MJK,14,0,0,0
41,75,0.95,9,1,0,MJK,1,0,0,0
42,75,0.95,9,46,30,MJK,1,0,0,0
43,75,0.95,9,25,36,MJK,1,0,0,0
44,75,0.95,9,36,68,MJK,1,0,0,0
45,75,NA,9,0,,MJK,1,0,0,#DIV/0!
46,75,NA,9,0,,MJK,1,0,0,#DIV/0!
47,75,NA,9,0,,MJK,1,0,0,#DIV/0!
48,75,NA,9,0,,MJK,1,0,0,#DIV/0!
49,75,0.95,9,39,23,MJK,1,0,0,0
50,75,NA,9,0,,MJK,1,0,0,#DIV/0!
51,75,0.95,9,7,1,MJK,12,0,0,0
52,75,0.95,9,29,14,MJK,12,0,0,0
53,75,0.95,9,33,21,MJK,12,0,0,0
54,75,NA,9,0,,MJK,12,0,0,#DIV/0!
55,75,0.95,9,21,21,MJK,12,0,0,0
56,75,0.95,9,31,41,MJK,12,0,0,0
57,75,0.95,9,54,33,MJK,12,0,0,0
58,75,0.95,9,28,4,MJK,12,0,0,0
59,75,0.95,9,38,22,MJK,12,0,0,0
60,75,0.95,9,42,25,MJK,12,0,0,0
61,75,0.857,9,20,48,MJK,22,0,0,0
62,75,0.95,9,28,64,MJK,22,0,0,0
63,75,NA,9,0,,MJK,22,0,0,#DIV/0!
64,75,NA,9,0,,MJK,22,0,0,#DIV/0!
65,75,0.95,9,7,1,MJK,22,0,0,0
66,75,NA,9,0,,MJK,22,0,0,#DIV/0!
67,75,NA,9,0,,MJK,22,0,0,#DIV/0!
68,75,1.042,9,13,5,MJK,22,0,0,0
69,75,1.135,9,47,40,MJK,22,0,0,0
70,75,NA,9,0,,MJK,22,0,0,#DIV/0!
71,75,0.95,9,11,14,MJK,15,0,0,0
72,75,1.32,9,37,28,MJK,15,0,0,0
73,75,1.042,9,36,36,MJK,15,0,0,0
74,75,0.765,9,13,2,MJK,15,0,0,0
75,75,1.042,9,42,14,MJK,15,0,0,0
76,75,1.042,9,29,41,MJK,15,0,0,0
77,75,0.672,9,24,13,MJK,15,0,0,0
78,75,1.228,9,51,32,MJK,15,0,0,0
79,75,NA,9,0,,MJK,15,0,0,#DIV/0!
80,75,NA,9,0,,MJK,15,0,0,#DIV/0!
81,75,NA,9,0,,MJK,11,0,0,#DIV/0!
82,75,1.228,9,30,26,MJK,11,0,0,0
83,75,1.135,9,9,8,MJK,11,0,0,0
84,75,NA,9,0,,MJK,11,0,0,#DIV/0!
85,75,0.672,9,23,35,MJK,11,0,0,0
86,75,1.228,9,38,19,MJK,11,0,0,0
87,75,0.672,9,7,25,MJK,11,0,0,0
88,75,NA,9,0,,MJK,11,0,0,#DIV/0!
89,75,0.765,9,46,48,MJK,11,0,0,0
90,75,NA,9,0,,MJK,11,0,0,#DIV/0!
91,75,0.95,9,20,26,MJK,24,0,0,0
92,75,0.95,9,51,36,MJK,24,0,0,0
93,75,0.95,9,22,9,MJK,24,0,0,0
94,75,0.95,9,21,19,MJK,24,0,0,0
95,75,0.95,9,11,30,MJK,24,0,0,0
96,75,0.95,9,32,53,MJK,24,0,0,0
97,75,0.95,9,28,48,MJK,24,0,0,0
98,75,0.95,9,9,7,MJK,24,0,0,0
99,75,0.95,9,19,23,MJK,24,0,0,0
100,75,0.95,9,23,19,MJK,24,0,0,0
101,75,0.95,9,28,24,MJK,7,0,0,0
102,75,0.95,9,36,50,MJK,7,0,0,0
103,75,0.95,9,56,41,MJK,7,0,0,0
104,75,0.95,9,47,26,MJK,7,0,0,0
105,75,0.95,9,19,19,MJK,7,0,0,0
106,75,0.95,9,15,19,MJK,7,0,0,0
107,75,0.95,9,33,28,MJK,7,0,0,0
108,75,0.95,9,36,41,MJK,7,0,0,0
109,75,0.95,9,30,28,MJK,7,0,0,0
110,75,0.95,9,25,28,MJK,7,0,0,0
111,75,0.95,9,37,62,MJK,23,0,0,0
112,75,0.95,9,44,17,MJK,23,0,0,0
113,75,0.95,9,43,34,MJK,23,0,0,0
114,75,0.95,9,35,37,MJK,23,0,0,0
115,75,0.95,9,67,34,MJK,23,0,0,0
116,75,0.95,9,30,26,MJK,23,0,0,0
117,75,NA,9,0,,MJK,23,0,0,#DIV/0!
118,75,0.95,9,9,19,MJK,23,0,0,0
119,75,0.95,9,27,11,MJK,23,0,0,0
120,75,0.95,9,28,35,MJK,23,0,0,0
121,75,0.95,9,31,42,MJK,17,0,0,0
122,75,NA,9,0,,MJK,17,0,0,#DIV/0!
123,75,0.672,9,25,15,MJK,17,0,0,0
124,75,1.32,9,13,8,MJK,17,0,0,0
125,75,0.857,9,43,41,MJK,17,0,0,0
126,75,0.95,9,15,43,MJK,17,0,0,0
127,75,0.857,9,21,49,MJK,17,0,0,0
128,75,1.32,9,11,23,MJK,17,0,0,0
129,75,0.765,9,18,14,MJK,17,0,0,0
130,75,0.857,9,26,24,MJK,17,0,0,0
131,75,1.135,9,30,24,MJK,3,0,0,0
132,75,0.672,9,69,51,MJK,3,0,0,0
133,75,1.135,9,28,52,MJK,3,0,0,0
134,75,1.32,9,52,25,MJK,3,0,0,0
135,75,0.95,9,31,38,MJK,3,0,0,0
136,75,0.95,9,45,35,MJK,3,0,0,0
137,75,0.58,9,12,17,MJK,3,0,0,0
138,75,1.135,9,18,31,MJK,3,0,0,0
139,75,NA,9,0,,MJK,3,0,0,#DIV/0!
140,75,NA,9,0,,MJK,3,0,0,#DIV/0!
141,75,NA,9,0,,MJK,4,0,0,#DIV/0!
142,75,1.32,9,51,38,MJK,4,0,0,0
143,75,0.857,9,75,30,MJK,4,0,0,0
144,75,1.32,9,10,12,MJK,4,0,0,0
145,75,1.135,9,21,11,MJK,4,0,0,0
146,75,0.672,9,24,38,MJK,4,0,0,0
147,75,1.228,9,32,23,MJK,4,0,0,0
148,75,1.135,9,43,38,MJK,4,0,0,0
149,75,1.135,9,4,0,MJK,4,0,0,0
150,75,1.228,9,16,9,MJK,4,0,0,0
151,75,0.95,9,35,18,MJK,13,0,0,0
152,75,0.95,9,44,47,MJK,13,0,0,0
153,75,0.95,9,15,10,MJK,13,0,0,0
154,75,0.95,9,47,18,MJK,13,0,0,0
155,75,0.95,9,60,44,MJK,13,0,0,0
156,75,0.95,9,39,54,MJK,13,0,0,0
157,75,0.95,9,16,47,MJK,13,0,0,0
158,75,NA,9,0,,MJK,13,0,0,#DIV/0!
159,75,0.95,9,36,27,MJK,13,0,0,0
160,75,0.95,9,24,21,MJK,13,0,0,0
161,75,0.95,9,18,23,MJK,21,0,0,0
162,75,0.95,9,45,48,MJK,21,0,0,0
163,75,0.95,9,39,24,MJK,21,0,0,0
164,75,0.95,9,49,19,MJK,21,0,0,0
165,75,0.95,9,32,30,MJK,21,0,0,0
166,75,0.95,9,22,40,MJK,21,0,0,0
167,75,0.95,9,61,23,MJK,21,0,0,0
168,75,0.95,9,41,29,MJK,21,0,0,0
169,75,0.95,9,41,23,MJK,21,0,0,0
170,75,0.95,9,25,17,MJK,21,0,0,0
171,75,0.95,9,38,10,MJK,5,0,0,0
172,75,0.95,9,38,43,MJK,5,0,0,0
173,75,0.95,9,32,21,MJK,5,0,0,0
174,75,0.95,9,45,30,MJK,5,0,0,0
175,75,0.95,9,60,39,MJK,5,0,0,0
176,75,0.95,9,40,37,MJK,5,0,0,0
177,75,0.95,9,20,14,MJK,5,0,0,0
178,75,0.95,9,33,28,MJK,5,0,0,0
179,75,0.95,9,49,63,MJK,5,0,0,0
180,75,0.95,9,37,17,MJK,5,0,0,0
181,75,0.857,9,10,6,MJK,16,0,0,0
182,75,0.95,9,16,24,MJK,16,0,0,0
183,75,1.32,9,34,6,MJK,16,0,0,0
184,75,1.042,9,14,8,MJK,16,0,0,0
185,75,0.857,9,40,30,MJK,16,0,0,0
186,75,NA,9,0,,MJK,16,0,0,#DIV/0!
187,75,0.95,9,27,18,MJK,16,0,0,0
188,75,0.95,9,18,8,MJK,16,0,0,0
189,75,0.765,9,15,39,MJK,16,0,0,0
190,75,1.135,9,39,52,MJK,16,0,0,0
191,75,0.95,9,28,43,MJK,19,0,0,0
192,75,1.135,9,29,45,MJK,19,0,0,0
193,75,0.58,9,29,41,MJK,19,0,0,0
194,75,1.228,9,17,11,MJK,19,0,0,0
195,75,0.672,9,11,27,MJK,19,0,0,0
196,75,1.042,9,33,9,MJK,19,0,0,0
197,75,1.32,9,21,17,MJK,19,0,0,0
198,75,1.32,9,32,39,MJK,19,0,0,0
199,75,0.58,9,22,22,MJK,19,0,0,0
200,75,1.042,9,41,21,MJK,19,0,0,0
201,75,1.135,9,36,37,MJK,2,0,0,0
202,75,1.32,9,29,40,MJK,2,0,0,0
203,75,1.135,9,13,0,MJK,2,0,0,0
204,75,0.765,9,14,24,MJK,2,0,0,0
205,75,1.32,9,17,1,MJK,2,0,0,0
206,75,1.32,9,38,29,MJK,2,0,0,0
207,75,0.672,9,38,34,MJK,2,0,0,0
208,75,0.95,9,12,17,MJK,2,0,0,0
209,75,0.765,9,63,27,MJK,2,0,0,0
210,75,1.042,9,30,12,MJK,2,0,0,0
211,75,0.95,9,33,32,MJK,20,0,0,0
212,75,0.95,9,21,12,MJK,20,0,0,0
213,75,0.95,9,41,26,MJK,20,0,0,0
214,75,0.95,9,28,34,MJK,20,0,0,0
215,75,0.95,9,40,57,MJK,20,0,0,0
216,75,0.95,9,32,17,MJK,20,0,0,0
217,75,0.95,9,24,8,MJK,20,0,0,0
218,75,0.95,9,29,26,MJK,20,0,0,0
219,75,0.95,9,26,29,MJK,20,0,0,0
220,75,0.95,9,34,46,MJK,20,0,0,0
221,75,0.95,9,16,16,MJK,8,0,0,0
222,75,0.95,9,17,25,MJK,8,0,0,0
223,75,0.95,9,20,22,MJK,8,0,0,0
224,75,0.95,9,24,15,MJK,8,0,0,0
225,75,0.95,9,20,8,MJK,8,0,0,0
226,75,0.95,9,51,24,MJK,8,0,0,0
227,75,0.95,9,53,18,MJK,8,0,0,0
228,75,0.95,9,39,16,MJK,8,0,0,0
229,75,0.95,9,40,35,MJK,8,0,0,0
230,75,0.95,9,47,31,MJK,8,0,0,0
231,75,0.95,9,26,40,MJK,10,0,0,0
232,75,0.95,9,20,15,MJK,10,0,0,0
233,75,0.95,9,30,25,MJK,10,0,0,0
234,75,0.95,9,32,15,MJK,10,0,0,0
235,75,0.95,9,29,50,MJK,10,0,0,0
236,75,0.95,9,20,9,MJK,10,0,0,0
237,75,0.95,9,24,33,MJK,10,0,0,0
238,75,0.95,9,29,23,MJK,10,0,0,0
239,75,0.95,9,35,28,MJK,10,0,0,0
240,75,0.95,9,12,24,MJK,10,0,0,0
241,75,1.135,9,63,40,MJK,2,0,0,0
242,75,0.95,9,25,18,MJK,2,0,0,0
243,75,0.672,9,28,16,MJK,2,0,0,0
244,75,1.135,9,33,8,MJK,2,0,0,0
245,75,NA,9,0,,MJK,2,0,0,#DIV/0!
246,75,1.228,9,24,32,MJK,2,0,0,0
247,75,0.672,9,61,50,MJK,2,0,0,0
248,75,0.765,9,22,19,MJK,2,0,0,0
249,75,0.857,9,9,24,MJK,2,0,0,0
250,75,0.765,9,26,15,MJK,2,0,0,0
251,75,1.228,9,21,28,MJK,5,0,0,0
252,75,0.857,9,20,22,MJK,5,0,0,0
253,75,NA,9,0,,MJK,5,0,0,#DIV/0!
254,75,1.042,9,12,14,MJK,5,0,0,0
255,75,1.135,9,15,10,MJK,5,0,0,0
256,75,1.042,9,20,8,MJK,5,0,0,0
257,75,0.672,9,29,13,MJK,5,0,0,0
258,75,0.765,9,6,10,MJK,5,0,0,0
259,75,1.135,9,9,12,MJK,5,0,0,0
260,75,0.857,9,27,21,MJK,5,0,0,0
261,75,0.765,9,50,69,MJK,13,0,0,0
262,75,0.765,9,15,11,MJK,13,0,0,0
263,75,1.135,9,21,27,MJK,13,0,0,0
264,75,1.32,9,6,9,MJK,13,0,0,0
265,75,1.042,9,16,9,MJK,13,0,0,0
266,75,0.672,9,23,47,MJK,13,0,0,0
267,75,0.58,9,27,22,MJK,13,0,0,0
268,75,1.042,9,35,45,MJK,13,0,0,0
269,75,1.32,9,13,2,MJK,13,0,0,0
270,75,1.135,9,43,39,MJK,13,0,0,0
271,75,0.95,9,23,22,MJK,17,0,0,0
272,75,0.95,9,25,14,MJK,17,0,0,0
273,75,0.95,9,9,8,MJK,17,0,0,0
274,75,0.95,9,24,26,MJK,17,0,0,0
275,75,NA,9,0,,MJK,17,0,0,#DIV/0!
276,75,0.95,9,11,35,MJK,17,0,0,0
277,75,0.95,9,50,42,MJK,17,0,0,0
278,75,0.95,9,42,46,MJK,17,0,0,0
279,75,NA,9,0,,MJK,17,0,0,#DIV/0!
280,75,0.95,9,25,12,MJK,17,0,0,0
281,75,0.95,9,19,50,MJK,22,0,0,0
282,75,0.95,9,65,21,MJK,22,0,0,0
283,75,0.95,9,27,36,MJK,22,0,0,0
284,75,NA,9,0,,MJK,22,0,0,#DIV/0!
285,75,0.95,9,32,19,MJK,22,0,0,0
286,75,0.95,9,7,7,MJK,22,0,0,0
287,75,0.95,9,13,2,MJK,22,0,0,0
288,75,0.95,9,20,36,MJK,22,0,0,0
289,75,NA,9,0,,MJK,22,0,0,#DIV/0!
290,75,0.95,9,12,5,MJK,22,0,0,0
291,75,0.95,9,33,10,MJK,6,0,0,0
292,75,0.95,9,30,23,MJK,6,0,0,0
293,75,0.95,9,1,0,MJK,6,0,0,0
294,75,NA,9,0,,MJK,6,0,0,#DIV/0!
295,75,0.95,9,15,9,MJK,6,0,0,0
296,75,0.95,9,39,36,MJK,6,0,0,0
297,75,0.95,9,48,25,MJK,6,0,0,0
298,75,0.95,9,27,31,MJK,6,0,0,0
299,75,NA,9,0,,MJK,6,0,0,#DIV/0!
300,75,0.95,9,15,26,MJK,6,0,0,0
301,75,0.672,9,12,24,MJK,15,0,0,0
302,75,1.135,9,18,44,MJK,15,0,0,0
303,75,1.32,9,9,17,MJK,15,0,0,0
304,75,1.135,9,18,1,MJK,15,0,0,0
305,75,1.32,9,30,54,MJK,15,0,0,0
306,75,1.135,9,32,26,MJK,15,0,0,0
307,75,0.58,9,61,49,MJK,15,0,0,0
308,75,NA,9,0,,MJK,15,0,0,#DIV/0!
309,75,NA,9,0,,MJK,15,0,0,#DIV/0!
310,75,0.765,9,29,39,MJK,15,0,0,0
311,75,0.857,9,68,67,MJK,21,0,0,0
312,75,0.672,9,52,23,MJK,21,0,0,0
313,75,1.228,9,48,22,MJK,21,0,0,0
314,75,0.857,9,22,20,MJK,21,0,0,0
315,75,1.32,9,6,0,MJK,21,0,0,0
316,75,0.672,9,22,25,MJK,21,0,0,0
317,75,NA,9,0,,MJK,21,0,0,#DIV/0!
318,75,0.95,9,15,20,MJK,21,0,0,0
319,75,0.95,9,26,56,MJK,21,0,0,0
320,75,NA,9,0,,MJK,21,0,0,#DIV/0!
321,75,0.58,9,28,17,MJK,8,0,0,0
322,75,0.95,9,20,15,MJK,8,0,0,0
323,75,1.228,9,26,18,MJK,8,0,0,0
324,75,1.228,9,16,22,MJK,8,0,0,0
325,75,0.95,9,8,4,MJK,8,0,0,0
326,75,1.228,9,3,0,MJK,8,0,0,0
327,75,0.95,9,22,35,MJK,8,0,0,0
328,75,1.135,9,14,8,MJK,8,0,0,0
329,75,1.32,9,33,54,MJK,8,0,0,0
330,75,0.765,9,18,20,MJK,8,0,0,0
331,75,0.95,9,8,6,MJK,4,0,0,0
332,75,0.95,9,20,16,MJK,4,0,0,0
333,75,0.95,9,15,5,MJK,4,0,0,0
334,75,0.95,9,29,20,MJK,4,0,0,0
335,75,0.95,9,16,16,MJK,4,0,0,0
336,75,0.95,9,5,2,MJK,4,0,0,0
337,75,0.95,9,3,0,MJK,4,0,0,0
338,75,0.95,9,37,44,MJK,4,0,0,0
339,75,0.95,9,10,11,MJK,4,0,0,0
340,75,NA,9,0,,MJK,4,0,0,#DIV/0!
341,75,NA,9,0,,MJK,19,0,0,#DIV/0!
342,75,0.95,9,16,9,MJK,19,0,0,0
343,75,0.95,9,23,11,MJK,19,0,0,0
344,75,0.95,9,33,28,MJK,19,0,0,0
345,75,0.95,9,45,28,MJK,19,0,0,0
346,75,0.95,9,28,32,MJK,19,0,0,0
347,75,0.95,9,19,22,MJK,19,0,0,0
348,75,NA,9,0,,MJK,19,0,0,#DIV/0!
349,75,NA,9,0,,MJK,19,0,0,#DIV/0!
350,75,NA,9,0,,MJK,19,0,0,#DIV/0!
351,75,0.95,9,8,19,MJK,3,0,0,0
352,75,0.95,9,28,8,MJK,3,0,0,0
353,75,0.95,9,27,21,MJK,3,0,0,0
354,75,0.95,9,25,7,MJK,3,0,0,0
355,75,0.95,9,22,36,MJK,3,0,0,0
356,75,0.95,9,13,27,MJK,3,0,0,0
357,75,0.95,9,8,0,MJK,3,0,0,0
358,75,0.95,9,31,12,MJK,3,0,0,0
359,75,0.95,9,36,53,MJK,3,0,0,0
360,75,NA,9,0,,MJK,3,0,0,#DIV/0!
361,75,0.95,9,25,24,MJK,10,0,0,0
362,75,NA,9,0,,MJK,10,0,0,#DIV/0!
363,75,0.58,9,53,23,MJK,10,0,0,0
364,75,1.32,9,10,7,MJK,10,0,0,0
365,75,1.135,9,11,5,MJK,10,0,0,0
366,75,1.228,9,26,19,MJK,10,0,0,0
367,75,1.228,9,23,2,MJK,10,0,0,0
368,75,0.95,9,34,16,MJK,10,0,0,0
369,75,0.58,9,25,25,MJK,10,0,0,0
370,75,0.95,9,18,16,MJK,10,0,0,0
371,75,1.228,9,26,53,MJK,16,0,0,0
372,75,1.32,9,28,50,MJK,16,0,0,0
373,75,0.95,9,17,20,MJK,16,0,0,0
374,75,0.95,9,8,8,MJK,16,0,0,0
375,75,0.857,9,28,22,MJK,16,0,0,0
376,75,1.042,9,5,16,MJK,16,0,0,0
377,75,0.672,9,16,17,MJK,16,0,0,0
378,75,0.58,9,34,34,MJK,16,0,0,0
379,75,0.95,9,8,15,MJK,16,0,0,0
380,75,1.135,9,5,2,MJK,16,0,0,0
381,75,0.95,9,23,18,MJK,11,0,0,0
382,75,0.672,9,56,33,MJK,11,0,0,0
383,75,0.857,9,4,0,MJK,11,0,0,0
384,75,1.042,9,20,20,MJK,11,0,0,0
385,75,1.32,9,10,3,MJK,11,0,0,0
386,75,1.135,9,13,1,MJK,11,0,0,0
387,75,0.95,9,48,41,MJK,11,0,0,0
388,75,1.32,9,22,42,MJK,11,0,0,0
389,75,1.135,9,18,22,MJK,11,0,0,0
390,75,0.95,9,54,27,MJK,11,0,0,0
391,75,0.95,9,44,16,MJK,23,0,0,0
392,75,0.95,9,45,47,MJK,23,0,0,0
393,75,0.95,9,25,27,MJK,23,0,0,0
394,75,0.95,9,26,19,MJK,23,0,0,0
395,75,0.95,9,34,8,MJK,23,0,0,0
396,75,0.95,9,11,5,MJK,23,0,0,0
397,75,0.95,9,31,31,MJK,23,0,0,0
398,75,0.95,9,38,22,MJK,23,0,0,0
399,75,0.95,9,31,43,MJK,23,0,0,0
400,75,0.95,9,39,28,MJK,23,0,0,0
401,75,0.95,9,59,48,MJK,7,0,0,0
402,75,0.95,9,46,32,MJK,7,0,0,0
